STNNBR,CSTNO,POS,BTLSER,F,TIME,CTDPRS,CTDDEP,CTDTMP,CTDSAL,THETA,SIGTHT,DOSTTMP,F_1,CTDOXY,F_2,SALNTY,F_3,OXYGEN,F_4,PHSPHT,F_5,NO2+NO3,F_6,NITRIT,F_7,SILCAT,F_8,PH,F_9,PH_TMP,PH_SCL,CHLORA,F_10,PPHYTN,F_11,TCARBN,F_12,ALKALI,F_13
Unnamed: 0,     ,   ,         , , JST,     DBAR,METERS,   ITS-90,   PSS-78,   ITS-90.1,    KG/M3,   ITS-90.2, .1,  UMOL/KG, .2,   PSS-78.1, .3,  UMOL/KG.1, .4,  UMOL/KG.2, .5,  UMOL/KG.3, .6,  UMOL/KG.4, .7,  UMOL/KG.5, .8,         .1, .9, ITS-90,      ,     UG/L, .10,     UG/L.1, .11,  UMOL/KG.6, .12,  UMOL/KG.7,Unnamed: 39
 KS-3056,1,-9,       -9,0,1008,0.0,11.0,29.5345,33.9872,29.5338,21.125,-999.0,9,195.9,2,-999.0,9,196.51,2,0.05,2,0.0,2,0.0,2,1.93,2,-999.0,9,-999,  -999,0.15,2,0.05,2,-999.0,9,-999.0,9
 KS-3056,1,10, 02-21969,2,1017,11.2,11.0,29.4936,33.9831,29.4908,21.1364,29.4964,2,196.4,2,33.9832,6,197.09,2,0.02,2,0.0,2,0.0,2,1.9,2,-999.0,9,-999,  -999,0.13,2,0.05,2,-999.0,9,-999.0,9
 KS-3056,1,9, 02-21968,2,1016,21.6,21.0,28.6874,34.0058,28.6822,21.4233,28.6866,2,201.7,2,-999.0,9,202.52,2,0.02,2,0.0,2,0.0,2,1.85,2,-999.0,9,-999,  -999,0.14,2,0.06,2,-999.0,9,-999.0,9
 KS-3056,1,8, 02-21967,2,1015,32.2,32.0,27.1038,33.9941,27.0964,21.9296,27.097,2,209.7,2,-999.0,9,211.24,2,0.03,2,0.0,2,0.0,2,2.03,2,-999.0,9,-999,  -999,0.22,2,0.12,2,-999.0,9,-999.0,9
 KS-3056,1,7, 02-21966,2,1013,51.9,52.0,24.7067,34.1146,24.6956,22.7641,24.6957,2,202.5,2,34.1087,4,203.18,2,0.05,2,0.0,2,0.0,2,2.56,2,-999.0,9,-999,  -999,0.38,2,0.19,2,-999.0,9,-999.0,9
 KS-3056,1,6, 02-21965,2,1011,78.4,78.0,19.3416,34.5055,19.3275,24.5595,19.2666,2,160.8,2,-999.0,9,163.94,2,0.56,2,7.68,2,0.11,2,11.09,2,-999.0,9,-999,  -999,0.32,2,0.45,2,-999.0,9,-999.0,9
 KS-3056,1,5, 02-21964,2,1010,102.2,101.0,18.2622,34.5671,18.2446,24.8801,18.2613,2,157.9,2,34.4801,4,157.3,2,0.71,2,9.58,2,0.02,2,14.45,2,7.8823,2,25,    TS,0.14,2,0.17,2,2065.1,2,2277.5,2
 KS-3056,1,4, 02-21963,2,1008,116.3,115.0,17.2723,34.5695,17.253,25.1236,17.2325,2,153.8,2,34.5692,2,155.67,2,0.77,2,10.4,2,0.03,2,15.91,2,-999.0,9,-999,  -999,-999.0,9,-999.0,9,-999.0,9,-999.0,9
 KS-3056,1,3, 02-21962,2,1008,116.3,115.0,17.2723,34.5695,17.253,25.1236,17.2325,2,153.8,2,34.5693,6,155.84,6,0.78,6,10.48,6,0.03,6,16.06,6,-999.0,9,-999,  -999,0.09,2,0.15,2,-999.0,9,-999.0,9
 KS-3056,1,1, 02-21960,2,1008,116.4,116.0,16.7061,34.5651,16.6872,25.2542,16.7622,2,155.2,2,34.5651,2,153.36,2,0.87,2,11.67,2,0.04,2,18.41,2,-999.0,9,-999,  -999,0.06,2,0.13,2,-999.0,9,-999.0,9
 KS-3058,1,-9,       -9,0,1210,0.0,10.0,29.6049,34.0854,29.6042,21.1749,-999.0,9,196.4,2,-999.0,9,196.28,2,0.04,2,0.0,2,0.0,2,1.7,2,,2,,,0.3,2,0.08,,,,,
 KS-3058,1,11, 02-21970,2,1222,10.2,10.0,29.5819,34.084,29.5794,21.1822,29.5758,2,196.4,2,34.0808,4,196.95,2,0.01,2,0.0,2,0.0,2,1.7,2,,2,,,0.21,2,0.08,,,,,
 KS-3058,1,10, 02-21969,2,1221,21.4,21.0,28.0873,34.0732,28.0823,21.6711,28.0872,2,205.1,2,-999.0,9,205.15,2,0.01,2,0.0,2,0.0,2,1.83,2,,2,,,0.22,2,0.11,,,,,
 KS-3058,1,9, 02-21968,2,1220,30.3,30.0,26.7575,34.076,26.7506,22.1011,26.7401,2,211.8,2,-999.0,9,212.36,2,0.01,2,0.0,2,0.0,2,2.1,2,,2,,,0.35,2,0.18,,,,,
 KS-3058,1,8, 02-21967,2,1218,50.2,50.0,24.7934,34.2426,24.7826,22.8346,24.8035,2,209.9,2,34.2537,4,209.44,2,0.04,2,0.0,2,0.01,2,2.64,2,,2,,,0.57,2,0.4,,,,,
 KS-3058,1,7, 02-21966,2,1216,76.3,76.0,22.9158,34.3515,22.9003,23.4704,22.9058,2,182.1,2,-999.0,9,181.51,2,0.25,2,3.04,2,0.17,2,4.93,2,,2,,,0.38,2,0.53,,,,,
 KS-3058,1,6, 02-21965,2,1215,101.8,101.0,18.1453,34.5826,18.1278,24.9208,18.1444,2,159.7,2,34.5817,2,158.55,2,0.67,2,9.49,2,0.02,2,13.75,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3058,1,5, 02-21964,2,1215,101.8,101.0,18.1453,34.5826,18.1278,24.9208,18.1444,2,159.7,2,34.5818,6,158.55,6,0.68,6,9.53,6,0.02,6,13.77,6,,2,,,0.1,2,0.17,,,,,
 KS-3058,1,4, 02-21963,2,1213,127.3,126.0,18.0088,34.5849,17.987,24.9573,18.0181,2,160.0,2,34.5868,2,159.69,2,0.68,2,9.69,2,0.03,2,13.74,2,,2,,,0.12,2,0.17,,,,,
 KS-3058,1,1, 02-21960,2,1211,150.0,149.0,13.3837,34.479,13.3628,25.916,13.3822,2,155.9,2,34.4799,2,155.54,2,1.13,2,15.81,2,0.03,2,24.44,2,,2,,,0.01,2,0.07,,,,,
 KS-3058,1,3, 02-21962,2,1212,150.4,149.0,13.3789,34.4792,13.358,25.9172,13.3801,2,155.9,2,34.4798,2,155.53,2,1.12,2,15.84,2,0.03,2,24.46,2,,2,,,0.01,2,0.07,,,,,
 KS-3060,1,-9,       -9,0,1430,0.0,10.0,29.0468,34.0203,29.0461,21.3133,-999.0,9,201.6,2,-999.0,9,201.47,2,0.02,2,0.01,2,0.0,2,1.73,2,,2,,,0.27,2,0.07,,,,,
 KS-3060,1,13, 02-21972,2,1441,10.4,10.0,29.0367,34.0217,29.0342,21.3184,29.0373,2,201.7,2,34.0236,2,201.65,2,0.01,2,0.0,2,0.0,2,1.73,2,,2,,,0.27,2,0.08,,,,,
 KS-3060,1,12, 02-21971,2,1440,21.1,21.0,28.2273,34.0681,28.2223,21.6214,28.2267,2,206.0,2,-999.0,9,206.78,2,0.01,2,0.0,2,0.0,2,2.01,2,,2,,,0.3,2,0.16,,,,,
 KS-3060,1,11, 02-21970,2,1439,31.0,31.0,26.8339,34.173,26.8269,22.15,26.8362,2,211.0,2,-999.0,9,211.48,2,0.02,2,0.01,2,0.0,2,2.27,2,,2,,,0.51,2,0.35,,,,,
 KS-3060,1,10, 02-21969,2,1438,50.4,50.0,24.7497,34.4134,24.7389,22.9769,24.7439,2,209.2,2,-999.0,9,209.19,2,0.05,2,0.06,2,0.02,2,2.07,2,,2,,,0.64,2,0.49,,,,,
 KS-3060,1,9, 02-21968,2,1437,75.1,75.0,22.7332,34.598,22.7181,23.7095,22.7288,2,188.6,2,-999.0,9,188.64,2,0.21,2,2.75,2,0.28,2,4.02,2,,2,,,0.35,2,0.46,,,,,
 KS-3060,1,8, 02-21967,2,1435,101.5,101.0,21.8327,34.6872,21.8127,24.0324,21.8367,2,185.6,2,34.6819,4,185.63,2,0.26,2,3.52,2,0.17,2,4.59,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3060,1,7, 02-21966,2,1435,101.5,101.0,21.8327,34.6872,21.8127,24.0324,21.8367,2,185.6,2,34.6791,4,185.56,6,0.27,6,3.56,6,0.18,6,4.66,6,,2,,,0.17,2,0.25,,,,,
 KS-3060,1,6, 02-21965,2,1434,127.0,126.0,20.7132,34.7029,20.6892,24.3517,20.7125,2,184.2,2,-999.0,9,184.66,2,0.31,2,4.26,2,0.09,2,5.24,2,,2,,,0.09,2,0.16,,,,,
 KS-3060,1,5, 02-21964,2,1432,154.2,153.0,18.7884,34.6832,18.7612,24.8396,18.7887,2,177.9,2,-999.0,9,178.09,2,0.47,2,6.57,2,0.07,2,8.03,2,,2,,,0.05,2,0.11,,,,,
 KS-3060,1,4, 02-21963,2,1430,203.2,202.0,13.0213,34.4655,12.9935,25.9801,13.0387,2,156.8,2,34.4697,4,156.66,2,1.15,2,16.14,2,0.01,2,24.64,2,,2,,,0.01,2,0.06,,,,,
 KS-3060,1,3, 02-21962,2,1427,252.7,251.0,12.411,34.4405,12.3774,26.082,12.4101,2,152.3,2,-999.0,9,152.2,2,1.26,2,17.48,2,0.04,2,27.84,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3060,1,1, 02-21960,2,1426,268.2,266.0,12.3461,34.4376,12.3105,26.0927,12.3463,2,151.8,2,34.4374,6,151.09,2,1.27,2,17.67,2,0.05,2,28.29,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3062,1,-9,       -9,0,1743,0.0,11.0,29.3415,34.2526,29.3409,21.389,-999.0,9,197.5,2,-999.0,9,197.48,2,0.03,2,0.03,2,0.0,2,1.42,2,,2,,,0.15,2,0.06,,,,,
 KS-3062,1,32, 02-21991,2,1758,11.5,11.0,29.3371,34.2534,29.3343,21.3917,29.3348,2,197.6,2,34.2535,2,197.56,2,0.01,2,0.0,2,0.0,2,1.31,2,,2,,,0.14,2,0.05,,,,,
 KS-3062,1,31, 02-21990,2,1757,21.3,21.0,28.8594,34.2787,28.8542,21.5711,28.8565,2,201.4,2,-999.0,9,202.1,2,0.0,2,0.0,2,0.0,2,1.22,2,,2,,,0.16,2,0.05,,,,,
 KS-3062,1,30, 02-21989,2,1756,31.9,32.0,28.2244,34.4044,28.2169,21.8759,28.2274,2,204.8,2,-999.0,9,204.8,2,0.0,2,0.0,2,0.0,2,1.17,2,,2,,,0.17,2,0.06,,,,,
 KS-3062,1,29, 02-21988,2,1754,51.0,51.0,26.7474,34.4863,26.7358,22.4148,26.7485,2,205.8,2,-999.0,9,206.14,2,0.01,2,0.0,2,0.0,2,1.32,2,,2,,,0.24,2,0.1,,,,,
 KS-3062,1,28, 02-21987,2,1752,75.3,75.0,25.4723,34.753,25.4558,23.0154,25.4637,2,207.0,2,-999.0,9,207.26,2,0.02,2,0.0,2,0.0,2,1.17,2,,2,,,0.32,2,0.23,,,,,
 KS-3062,1,27, 02-21986,2,1751,100.8,100.0,24.2808,34.8236,24.2594,23.4308,24.2797,2,204.4,2,34.826,2,204.37,2,0.03,2,0.06,2,0.03,2,1.25,2,,2,,,0.37,2,0.48,,,,,
 KS-3062,1,26, 02-21985,2,1750,127.8,127.0,22.4611,34.8413,22.4355,23.9746,22.4595,2,198.9,2,-999.0,9,199.19,2,0.09,2,0.94,2,0.1,2,1.63,2,,2,,,0.12,2,0.26,,,,,
 KS-3062,1,25, 02-21984,2,1749,152.5,151.0,21.5561,34.799,21.5264,24.1967,21.5548,2,189.2,2,-999.0,9,189.5,2,0.2,2,2.58,2,0.04,2,2.85,2,,2,,,0.05,2,0.11,,,,,
 KS-3062,1,18, 02-21977,2,1747,202.7,201.0,19.8448,34.7116,19.8076,24.5923,19.8446,2,182.3,2,34.7115,2,182.44,2,0.38,2,5.2,2,0.04,2,6.18,2,,2,,,0.05,2,0.1,,,,,
 KS-3062,1,17, 02-21976,2,1745,252.4,251.0,17.8552,34.672,17.8121,25.0669,17.857,2,178.5,2,-999.0,9,178.67,2,0.53,2,7.5,2,0.02,2,9.21,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3062,1,16, 02-21975,2,1743,305.0,303.0,14.6771,34.5476,14.6316,25.7032,14.6786,2,163.1,2,-999.0,9,163.65,2,0.94,2,13.25,2,0.01,2,18.92,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3062,1,12, 02-21971,2,1740,406.8,404.0,10.7757,34.4054,10.7261,26.3615,10.7901,2,139.4,2,34.4073,2,139.2,2,1.53,2,21.42,2,0.0,2,39.03,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3062,1,11, 02-21970,2,1737,506.3,502.0,8.1774,34.3374,8.125,26.7347,8.1762,2,114.6,2,-999.0,9,115.01,2,2.01,2,28.25,2,0.0,2,60.19,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3062,1,10, 02-21969,2,1737,506.3,502.0,8.1774,34.3374,8.125,26.7347,8.1762,2,114.6,2,-999.0,9,114.53,6,2.02,6,28.27,6,0.0,6,60.19,6,,9,,,-999.0,9,-999.0,,,,,
 KS-3062,1,9, 02-21968,2,1734,606.0,601.0,6.97,34.3461,6.9123,26.9157,6.9684,2,101.7,2,34.3454,6,101.98,2,2.25,2,31.47,2,0.0,2,74.49,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3062,1,8, 02-21967,2,1732,704.2,698.0,6.0122,34.3561,5.9497,27.0502,6.0112,2,91.1,2,-999.0,9,91.15,2,2.42,2,33.97,2,0.0,2,86.37,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3062,1,7, 02-21966,2,1729,806.0,799.0,5.3163,34.3674,5.2486,27.1447,5.3148,2,82.3,2,34.3697,4,-999.0,5,2.56,2,35.89,2,0.0,2,95.67,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3062,1,6, 02-21965,2,1727,906.6,899.0,4.8505,34.3908,4.7768,27.2177,4.8495,2,77.3,2,-999.0,9,77.59,2,2.64,2,36.96,2,0.0,2,103.76,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3062,1,5, 02-21964,2,1725,973.2,964.0,4.7228,34.397,4.6441,27.2374,4.7216,2,75.5,2,34.3972,2,75.36,2,2.66,2,37.26,2,0.01,2,106.62,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3062,1,4, 02-21963,2,1725,973.2,964.0,4.7228,34.397,4.6441,27.2374,4.7216,2,75.5,2,34.3969,6,75.7,6,2.67,6,37.23,6,0.01,6,106.62,6,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,-9,       -9,0,2111,0.0,11.0,29.3215,34.3142,29.3208,21.4419,-999.0,9,196.5,2,-999.0,9,197.38,2,0.02,2,0.0,2,0.0,2,1.42,2,,2,,,0.11,2,0.05,,,,,
 KS-3064,1,33, 02-21992,2,2130,11.2,11.0,29.322,34.3142,29.3192,21.4424,29.3218,2,196.6,2,34.3135,2,196.01,2,0.01,2,0.0,2,0.0,2,1.37,2,,2,,,0.11,2,0.03,,,,,
 KS-3064,1,32, 02-21991,2,2129,21.4,21.0,29.2314,34.3127,29.2262,21.4725,29.2307,2,197.2,2,-999.0,9,197.98,2,0.01,2,0.0,2,0.0,2,1.38,2,,2,,,0.1,2,0.05,,,,,
 KS-3064,1,31, 02-21990,2,2128,31.8,32.0,28.3527,34.4319,28.3451,21.8545,28.3518,2,201.4,2,-999.0,9,201.48,2,0.01,2,0.0,2,0.0,2,1.29,2,,2,,,0.12,2,0.05,,,,,
 KS-3064,1,30, 02-21989,2,2124,50.9,51.0,26.8386,34.583,26.827,22.4587,26.8353,2,207.0,2,-999.0,9,206.51,2,0.01,2,0.0,2,0.0,2,1.2,2,,2,,,0.21,2,0.08,,,,,
 KS-3064,1,29, 02-21988,2,2123,77.1,77.0,25.6139,34.7103,25.5969,22.9397,25.63,2,207.4,2,-999.0,9,206.19,2,0.01,2,0.0,2,0.0,2,1.21,2,,2,,,0.27,2,0.17,,,,,
 KS-3064,1,28, 02-21987,2,2122,101.9,101.0,23.7524,34.8097,23.7311,23.5766,23.7576,2,198.9,2,34.8107,2,198.52,2,0.06,2,0.56,2,0.17,2,1.5,2,,2,,,0.28,2,0.47,,,,,
 KS-3064,1,27, 02-21986,2,2121,127.0,126.0,22.1475,34.8179,22.1223,24.0451,22.1472,2,194.7,2,-999.0,9,194.08,2,0.13,2,1.6,2,0.04,2,2.04,2,,2,,,0.05,2,0.13,,,,,
 KS-3064,1,26, 02-21985,2,2119,153.1,152.0,21.475,34.8057,21.4452,24.2242,21.4876,2,194.0,2,-999.0,9,193.28,2,0.16,2,1.99,2,0.02,2,2.24,2,,2,,,0.03,2,0.07,,,,,
 KS-3064,1,25, 02-21984,2,2118,202.8,201.0,19.2318,34.7567,19.1953,24.7853,19.2304,2,188.3,2,34.7555,2,187.77,2,0.3,2,4.27,2,0.01,2,4.02,2,,2,,,0.01,2,0.02,,,,,
 KS-3064,1,18, 02-21977,2,2116,253.3,251.0,18.4859,34.7365,18.4416,24.9607,18.4958,2,187.1,2,-999.0,9,186.49,2,0.36,2,5.13,2,0.01,2,4.74,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,17, 02-21976,2,2113,305.3,303.0,17.2909,34.6813,17.2399,25.2125,17.2909,2,182.9,2,-999.0,9,182.46,2,0.51,2,7.16,2,0.01,2,7.53,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,16, 02-21975,2,2113,305.3,303.0,17.2909,34.6813,17.2399,25.2125,17.2909,2,182.9,2,-999.0,9,182.4,6,0.51,6,7.2,6,0.01,6,7.55,6,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,12, 02-21971,2,2111,405.1,402.0,13.8408,34.4915,13.7826,25.8394,13.8407,2,172.4,2,34.495,4,172.89,2,0.93,2,13.0,2,0.0,2,15.62,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,11, 02-21970,2,2108,507.1,503.0,11.0858,34.368,11.0225,26.2793,11.0853,2,147.8,2,-999.0,9,147.69,2,1.44,2,19.91,2,0.0,2,31.54,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,10, 02-21969,2,2106,606.5,602.0,8.5003,34.3274,8.4357,26.6798,8.499,2,118.9,2,34.3286,2,118.66,2,1.96,2,27.15,2,0.0,2,55.87,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,9, 02-21968,2,2103,706.9,701.0,6.4289,34.2971,6.364,26.9504,6.4275,2,96.2,2,-999.0,9,96.51,2,2.36,2,32.77,2,0.0,2,76.46,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,8, 02-21967,2,2101,807.2,800.0,5.447,34.3617,5.3783,27.1248,5.4459,2,84.4,2,34.3613,2,83.98,2,2.54,2,35.27,2,0.0,2,93.7,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,7, 02-21966,2,2059,908.9,901.0,4.9307,34.3899,4.8563,27.208,4.9293,2,79.5,2,-999.0,9,79.64,2,2.63,2,36.52,2,0.0,2,101.71,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,6, 02-21965,2,2059,908.9,901.0,4.9307,34.3899,4.8563,27.208,4.9293,2,79.5,2,-999.0,9,79.61,6,2.63,6,36.51,6,0.0,6,101.98,6,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,4, 02-21963,2,2056,1003.1,994.0,4.3906,34.4085,4.3118,27.2828,4.3887,2,74.9,2,34.4076,6,74.65,2,2.71,2,37.82,2,0.0,2,109.48,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3064,1,5, 02-21964,2,2056,1004.7,996.0,4.375,34.4089,4.2962,27.2848,4.3758,2,74.8,2,34.4093,6,74.47,2,2.72,2,37.82,2,0.0,2,109.69,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3067,1,-9,       -9,0,345,0.0,11.0,29.2454,34.2088,29.2448,21.3883,-999.0,9,196.3,2,-999.0,9,195.97,2,0.02,2,0.0,2,0.0,2,1.49,2,-999.0,9,-999,  -999,0.11,2,0.05,2,-999.0,9,-999.0,9
 KS-3067,1,31, 02-21990,2,412,11.3,11.0,29.2446,34.2091,29.2419,21.3895,29.2438,2,196.4,2,34.2079,2,274.4,4,0.01,2,0.0,2,0.0,2,1.44,2,8.1083,2,25,    TS,0.13,2,0.05,2,1913.7,2,2245.6,2
 KS-3067,1,30, 02-21989,2,411,21.6,21.0,29.0618,34.1913,29.0566,21.4381,29.0805,2,198.3,2,-999.0,9,197.26,2,0.01,2,0.0,2,0.0,2,1.44,2,8.1102,2,25,    TS,0.13,2,0.06,2,1910.7,2,2245.4,2
 KS-3067,1,29, 02-21988,2,410,31.0,31.0,27.8812,34.4108,27.874,21.9927,27.8837,2,205.5,2,-999.0,9,204.98,2,0.01,2,0.0,2,0.0,2,1.3,2,8.1049,2,25,    TS,0.22,2,0.1,2,1927.5,2,2260.9,2
 KS-3067,1,28, 02-21987,2,409,52.3,52.0,26.182,34.6026,26.1703,22.6804,26.1832,2,204.7,2,-999.0,9,204.44,2,0.02,2,0.0,2,0.0,2,1.36,2,8.0906,2,25,    TS,0.26,2,0.19,2,1947.1,2,2270.7,2
 KS-3067,1,27, 02-21986,2,407,77.1,77.0,25.0437,34.7212,25.0269,23.1224,25.0426,2,199.3,2,-999.0,9,198.95,2,0.05,2,0.06,2,0.12,2,1.49,2,8.0743,2,25,    TS,0.31,2,0.52,2,1971.2,2,2282.7,2
 KS-3067,1,26, 02-21985,2,404,100.5,100.0,24.0906,34.7761,24.0694,23.4513,24.0882,2,194.5,2,34.7744,2,194.22,2,0.09,2,0.86,2,0.22,2,1.76,2,8.0494,2,25,    TS,0.15,2,0.34,2,1983.3,2,2284.0,2
 KS-3067,1,25, 02-21984,2,402,126.2,125.0,22.6063,34.8051,22.5809,23.9058,22.6033,2,193.4,2,-999.0,9,194.03,2,0.13,2,1.43,2,0.04,2,2.07,2,8.0318,2,25,    TS,0.04,2,0.1,2,1995.2,2,2280.9,2
 KS-3067,1,18, 02-21977,2,401,152.3,151.0,21.2602,34.7972,21.2308,24.2766,21.2559,2,198.0,2,-999.0,9,197.43,2,0.15,2,1.7,2,0.05,2,2.34,2,8.0153,2,25,    TS,0.04,2,0.08,2,2005.7,2,2282.3,2
 KS-3067,1,17, 02-21976,2,358,202.6,201.0,19.8981,34.7907,19.8608,24.6387,19.897,2,200.3,2,34.7894,2,200.68,2,0.17,2,2.17,2,0.03,2,2.52,2,7.9953,2,25,    TS,0.04,2,0.09,2,2016.7,2,2283.8,2
 KS-3067,1,16, 02-21975,2,358,202.6,201.0,19.8981,34.7907,19.8608,24.6387,19.897,2,200.3,2,34.7901,6,200.41,6,0.17,6,2.18,6,0.03,6,2.51,6,7.9974,2,25,    TS,-999.0,9,-999.0,9,2018.1,2,2280.8,2
 KS-3067,1,12, 02-21971,2,356,252.9,251.0,19.0022,34.7614,18.9571,24.8498,19.0003,2,195.8,2,-999.0,9,195.58,2,0.25,2,3.45,2,0.01,2,3.23,2,7.9725,2,25,    TS,-999.0,9,-999.0,9,2034.7,2,2283.3,2
 KS-3067,1,11, 02-21970,2,354,306.5,304.0,18.0563,34.7319,18.0035,25.0658,18.0553,2,192.2,2,-999.0,9,192.43,2,0.35,2,4.98,2,0.01,2,4.59,2,7.9443,2,25,    TS,-999.0,9,-999.0,9,2040.9,2,2281.1,2
 KS-3067,1,10, 02-21969,2,351,406.0,403.0,15.3378,34.5923,15.2752,25.597,15.3381,2,178.7,2,34.5909,4,178.61,2,0.73,2,10.19,2,0.01,2,11.52,2,7.8631,2,25,    TS,-999.0,9,-999.0,9,2078.1,2,2280.2,2
 KS-3067,1,9, 02-21968,2,347,509.7,506.0,12.024,34.4125,11.957,26.1409,12.0225,2,155.9,2,-999.0,9,155.88,2,1.27,2,17.45,2,0.01,2,26.49,2,7.7401,2,25,    TS,-999.0,9,-999.0,9,2136.7,6,2281.6,6
 KS-3067,1,8, 02-21967,2,343,609.4,604.0,8.9171,34.2787,8.8504,26.577,8.9176,2,130.2,2,34.2892,4,129.91,2,1.82,2,25.1,2,0.01,2,45.97,2,7.6322,2,25,    TS,-999.0,9,-999.0,9,2193.7,2,2289.6,2
 KS-3067,1,7, 02-21966,2,340,708.8,703.0,7.4172,34.3047,7.3469,26.8226,7.4261,2,108.8,2,-999.0,9,108.89,2,2.15,2,29.67,2,0.0,2,65.62,2,7.5492,2,25,    TS,-999.0,9,-999.0,9,2234.3,2,2317.3,2
 KS-3067,1,6, 02-21965,2,340,708.8,703.0,7.4172,34.3047,7.3469,26.8226,7.4261,2,108.8,2,-999.0,9,109.04,2,2.14,6,29.62,6,0.0,6,65.58,6,7.547,2,25,    TS,-999.0,9,-999.0,9,2237.1,2,2316.7,2
 KS-3067,1,5, 02-21964,2,337,806.8,800.0,5.9161,34.3467,5.8446,27.0559,5.9149,2,89.6,2,34.3469,6,89.19,2,2.45,2,33.93,2,0.0,2,86.66,2,7.4898,2,25,    TS,-999.0,9,-999.0,9,2284.8,2,2332.0,2
 KS-3067,1,4, 02-21963,2,332,1012.2,1003.0,4.3963,34.408,4.3167,27.2819,4.3948,2,74.4,2,34.4087,2,74.95,2,2.7,2,37.7,2,0.0,2,109.76,2,7.4418,2,25,    TS,-999.0,9,-999.0,9,2327.7,2,2364.5,2
 KS-3069,1,-9,       -9,0,845,0.0,11.0,28.6947,34.6953,28.694,21.9372,-999.0,9,197.0,2,-999.0,9,196.41,2,0.01,2,0.0,2,0.0,2,1.03,2,,2,,,0.08,2,0.03,,,,,
 KS-3069,1,32, 02-21991,2,900,11.2,11.0,28.7213,34.6956,28.7187,21.9292,28.7125,2,197.1,2,34.6958,2,196.45,2,0.0,2,0.0,2,0.0,2,0.98,2,,2,,,0.08,2,0.03,,,,,
 KS-3069,1,31, 02-21990,2,859,21.8,22.0,28.6253,34.6963,28.6201,21.9624,28.6236,2,197.6,2,-999.0,9,197.5,2,0.0,2,0.0,2,0.0,2,1.02,2,,2,,,0.08,2,0.03,,,,,
 KS-3069,1,30, 02-21989,2,858,31.2,31.0,27.5839,34.7601,27.5766,22.3518,27.5815,2,204.2,2,-999.0,9,205.79,2,0.0,2,0.0,2,0.0,2,1.02,2,,2,,,0.09,2,0.05,,,,,
 KS-3069,1,29, 02-21988,2,854,52.4,52.0,24.9846,34.8017,24.9733,23.1995,24.987,2,216.9,2,-999.0,9,215.88,2,0.01,2,0.0,2,0.0,2,1.11,2,,2,,,0.16,2,0.09,,,,,
 KS-3069,1,28, 02-21987,2,853,77.6,77.0,22.9461,34.8702,22.9303,23.8552,22.9455,2,218.6,2,-999.0,9,218.38,2,0.01,2,0.0,2,0.0,2,1.22,2,,2,,,0.28,2,0.24,,,,,
 KS-3069,1,27, 02-21986,2,851,103.6,103.0,21.7534,34.8806,21.7331,24.2015,21.7578,2,217.1,2,34.8871,4,217.84,2,0.02,2,0.06,2,0.02,2,1.38,2,,2,,,0.2,2,0.23,,,,,
 KS-3069,1,26, 02-21985,2,850,127.3,126.0,21.1087,34.8414,21.0843,24.3503,21.1079,2,211.2,2,-999.0,9,211.45,2,0.05,2,0.52,2,0.13,2,1.52,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3069,1,25, 02-21984,2,850,127.3,126.0,21.1087,34.8414,21.0843,24.3503,21.1079,2,211.2,2,-999.0,9,211.46,6,0.05,6,0.52,6,0.13,6,1.54,6,,2,,,0.15,2,0.23,,,,,
 KS-3069,1,18, 02-21977,2,849,152.7,152.0,20.2928,34.8204,20.2643,24.5548,20.2904,2,207.7,2,-999.0,9,207.18,2,0.09,2,1.17,2,0.07,2,1.87,2,,2,,,0.06,2,0.16,,,,,
 KS-3069,1,17, 02-21976,2,847,204.7,203.0,18.9672,34.7625,18.9308,24.8573,18.9676,2,199.7,2,34.7623,6,199.85,2,0.2,2,2.99,2,0.01,2,2.68,2,,2,,,0.02,2,0.05,,,,,
